total_paragraphs,paragraphs_with_extractions,paragraphs_processed,selected_with_extractions,coverage,cost_savings,filtered_cost,keywords,keyword_size,dataset
15456,5462,10795,4718,0.863786158916148,0.301565734989648,0.362712,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood']",58,train
15456,5462,10795,4718,0.863786158916148,0.301565734989648,0.362712,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths']",59,train
15456,5462,10797,4720,0.8641523251556207,0.3014363354037266,0.3627792,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words']",60,train
15456,5462,10820,4725,0.8650677407543025,0.29994824016563143,0.363552,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work']",61,train
15456,5462,10820,4725,0.8650677407543025,0.29994824016563143,0.363552,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked']",62,train
15456,5462,10820,4725,0.8650677407543025,0.29994824016563143,0.363552,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working']",63,train
15456,5462,10820,4725,0.8650677407543025,0.29994824016563143,0.363552,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works']",64,train
15456,5462,10845,4749,0.8694617356279751,0.29833074534161486,0.364392,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world']",65,train
15456,5462,10845,4749,0.8694617356279751,0.29833074534161486,0.364392,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide']",66,train
15456,5462,10849,4751,0.8698279018674479,0.29807194616977223,0.3645264,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth']",67,train
15456,5462,10860,4755,0.8705602343463933,0.2973602484472049,0.364896,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn']",68,train
15456,5462,10862,4756,0.8707433174661297,0.2972308488612836,0.3649632,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write']",69,train
15456,5462,11029,4805,0.8797143903332113,0.286425983436853,0.37057439999999997,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year']",70,train
15456,5462,11029,4805,0.8797143903332113,0.286425983436853,0.37057439999999997,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years']",71,train
15456,5462,11336,4855,0.8888685463200293,0.26656314699792955,0.3808896,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes']",72,train
15456,5462,11336,4855,0.8888685463200293,0.26656314699792955,0.3808896,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday']",73,train
15456,5462,11336,4855,0.8888685463200293,0.26656314699792955,0.3808896,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield']",74,train
15456,5462,11336,4855,0.8888685463200293,0.26656314699792955,0.3808896,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind']",75,train
15456,5462,11337,4855,0.8888685463200293,0.26649844720496885,0.3809232,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing']",76,train
15456,5462,11389,4862,0.8901501281581838,0.26313405797101447,0.38267039999999997,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want']",77,train
15456,5462,11427,4864,0.8905162943976566,0.26067546583850926,0.3839472,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william']",78,train
15456,5462,11427,4864,0.8905162943976566,0.26067546583850926,0.3839472,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted']",79,train
15456,5462,11431,4864,0.8905162943976566,0.26041666666666663,0.38408159999999997,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn']",80,train
15456,5462,11431,4864,0.8905162943976566,0.26041666666666663,0.38408159999999997,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste']",81,train
15456,5462,11435,4867,0.8910655437568656,0.26015786749482395,0.384216,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water']",82,train
15456,5462,11495,4878,0.8930794580739656,0.25627587991718415,0.386232,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way']",83,train
15456,5462,11495,4878,0.8930794580739656,0.25627587991718415,0.386232,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways']",84,train
15456,5462,11495,4878,0.8930794580739656,0.25627587991718415,0.386232,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways', 'weak']",85,train
15456,5462,11495,4878,0.8930794580739656,0.25627587991718415,0.386232,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways', 'weak', 'weaker']",86,train
15456,5462,11501,4879,0.893262541193702,0.25588768115942023,0.3864336,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways', 'weak', 'weaker', 'weather']",87,train
15456,5462,11501,4879,0.893262541193702,0.25588768115942023,0.3864336,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways', 'weak', 'weaker', 'weather', 'webcast']",88,train
15456,5462,11502,4879,0.893262541193702,0.25582298136645953,0.3864672,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways', 'weak', 'weaker', 'weather', 'webcast', 'website']",89,train
15456,5462,11505,4879,0.893262541193702,0.2556288819875775,0.386568,"['zero', 'versus', 'valuation', 'value', 'values', 'variable', 'various', 've', 'vehicle', 'vehicles', 'venture', 'version', 'vertical', 'york', 'vessels', 'vice', 'video', 'view', 'visibility', 'volatility', 'volume', 'volumes', 'vote', 'vp', 'valley', 'utilization', 'utility', 'utilities', 'understood', 'underway', 'unfortunately', 'unidentified', 'union', 'unique', 'unit', 'united', 'units', 'update', 'updated', 'upgrade', 'upper', 'upside', 'upstream', 'usd', 'use', 'used', 'using', 'usual', 'usually', 'wait', 'waiting', 'walk', 'win', 'winter', 'wireless', 'won', 'wondering', 'wood', 'woolworths', 'words', 'work', 'worked', 'working', 'works', 'world', 'worldwide', 'worth', 'wouldn', 'write', 'year', 'years', 'yes', 'yesterday', 'yield', 'wind', 'willing', 'want', 'william', 'wanted', 'wasn', 'waste', 'water', 'way', 'ways', 'weak', 'weaker', 'weather', 'webcast', 'website', 'week']",90,train
